set,filename,class,xmin,ymin,xmax,ymax
UNASSIGNED,image/175802.jpg,belt,0.311,0.349,0.561,0.396
UNASSIGNED,image/175802.jpg,dress,0.278,0.159,0.667,0.639
UNASSIGNED,image/175802.jpg,shoe,0.371,0.935,0.596,1.0
UNASSIGNED,image/17856.jpg,coat,0.331,0.19399999999999998,0.7070000000000001,0.5539999999999999
UNASSIGNED,image/17856.jpg,hat,0.424,0.043,0.6890000000000001,0.147
UNASSIGNED,image/17856.jpg,pants,0.409,0.42200000000000004,0.662,0.865
UNASSIGNED,image/17856.jpg,sunglass,0.5489999999999999,0.1,0.627,0.139
UNASSIGNED,image/55359.jpg,belt,0.511,0.324,0.682,0.35100000000000003
UNASSIGNED,image/55359.jpg,blouse,0.38299999999999995,0.18,0.732,0.496
UNASSIGNED,image/55359.jpg,shoe,0.321,0.8759999999999999,0.541,1.0
UNASSIGNED,image/55359.jpg,shorts,0.451,0.461,0.677,0.539
UNASSIGNED,image/105683.jpg,dress,0.361,0.207,0.7490000000000001,0.618
UNASSIGNED,image/105683.jpg,shoe,0.47600000000000003,0.8079999999999999,0.5539999999999999,0.86
UNASSIGNED,image/459.jpg,T-shirt,0.24600000000000002,0.18,0.629,0.447
UNASSIGNED,image/459.jpg,pants,0.32299999999999995,0.397,0.7240000000000001,0.8909999999999999
UNASSIGNED,image/459.jpg,scarf,0.271,0.129,0.561,0.354
UNASSIGNED,image/459.jpg,shoe,0.489,0.6990000000000001,0.614,1.0
UNASSIGNED,image/119177.jpg,bag,0.451,0.501,0.7140000000000001,0.6990000000000001
UNASSIGNED,image/119177.jpg,blouse,0.326,0.282,0.642,0.636
UNASSIGNED,image/119177.jpg,shoe,0.536,0.9229999999999999,0.594,0.975
UNASSIGNED,image/132600.jpg,T-shirt,0.38299999999999995,0.235,0.737,0.514
UNASSIGNED,image/132600.jpg,skirt,0.426,0.49200000000000005,0.7340000000000001,0.653
UNASSIGNED,image/132600.jpg,sweater,0.426,0.23399999999999999,0.6940000000000001,0.47700000000000004
UNASSIGNED,image/56331.jpg,dress,0.228,0.217,0.586,0.613
UNASSIGNED,image/56331.jpg,shoe,0.316,0.805,0.531,0.955
UNASSIGNED,image/56331.jpg,sweater,0.231,0.217,0.569,0.47200000000000003
UNASSIGNED,image/103194.jpg,bag,0.271,0.447,0.40399999999999997,0.584
UNASSIGNED,image/103194.jpg,belt,0.40399999999999997,0.39399999999999996,0.509,0.45899999999999996
UNASSIGNED,image/103194.jpg,legging,0.35600000000000004,0.39399999999999996,0.624,0.851
UNASSIGNED,image/103989.jpg,blouse,0.195,0.27399999999999997,0.546,0.479
UNASSIGNED,image/103989.jpg,shoe,0.223,0.9279999999999999,0.414,0.993
UNASSIGNED,image/103989.jpg,skirt,0.21600000000000003,0.42100000000000004,0.569,0.6579999999999999
UNASSIGNED,image/103989.jpg,socks,0.221,0.821,0.424,0.9570000000000001
UNASSIGNED,image/22226.jpg,bag,0.165,0.461,0.253,0.564
UNASSIGNED,image/22226.jpg,shoe,0.258,0.878,0.47100000000000003,0.948
UNASSIGNED,image/22226.jpg,skirt,0.226,0.341,1.0,0.758
UNASSIGNED,image/121266.jpg,dress,0.353,0.239,0.654,0.5479999999999999
UNASSIGNED,image/121266.jpg,scarf,0.414,0.225,0.546,0.366
UNASSIGNED,image/121266.jpg,shoe,0.42100000000000004,0.856,0.551,0.907
UNASSIGNED,image/36950.jpg,coat,0.175,0.192,0.607,0.499
UNASSIGNED,image/36950.jpg,shoe,0.363,0.915,0.45899999999999996,0.977
UNASSIGNED,image/36950.jpg,stocking,0.336,0.6409999999999999,0.604,0.9329999999999999
UNASSIGNED,image/103084.jpg,bag,0.596,0.524,0.774,0.6990000000000001
UNASSIGNED,image/103084.jpg,dress,0.293,0.16699999999999998,0.7090000000000001,0.638
UNASSIGNED,image/103084.jpg,shoe,0.401,0.831,0.551,0.977
UNASSIGNED,image/51379.jpg,blouse,0.33799999999999997,0.18,0.7190000000000001,0.39399999999999996
UNASSIGNED,image/51379.jpg,jeans,0.546,0.9470000000000001,0.584,0.958
UNASSIGNED,image/51379.jpg,shoe,0.37799999999999995,0.853,0.609,0.982
UNASSIGNED,image/51379.jpg,skirt,0.331,0.374,0.649,0.631
UNASSIGNED,image/45708.jpg,bag,0.353,0.77,0.6940000000000001,0.948
UNASSIGNED,image/45708.jpg,dress,0.32799999999999996,0.155,0.6970000000000001,0.6409999999999999
UNASSIGNED,image/45708.jpg,shoe,0.419,0.9129999999999999,0.602,1.0
UNASSIGNED,image/83109.jpg,T-shirt,0.534,0.22,0.845,0.409
UNASSIGNED,image/83109.jpg,shoe,0.504,0.8059999999999999,0.594,0.963
UNASSIGNED,image/83109.jpg,skirt,0.456,0.379,0.7390000000000001,0.588
UNASSIGNED,image/184303.jpg,coat,0.21600000000000003,0.192,0.586,0.506
UNASSIGNED,image/184303.jpg,dress,0.29600000000000004,0.18899999999999997,0.5760000000000001,0.569
UNASSIGNED,image/184303.jpg,shoe,0.301,0.763,0.504,0.9079999999999999
UNASSIGNED,image/184303.jpg,stocking,0.308,0.5660000000000001,0.509,0.78
UNASSIGNED,image/89135.jpg,belt,0.278,0.381,0.544,0.467
UNASSIGNED,image/89135.jpg,shoe,0.331,0.92,0.501,0.98
UNASSIGNED,image/89135.jpg,skirt,0.163,0.42100000000000004,0.659,0.716
UNASSIGNED,image/53755.jpg,T-shirt,0.331,0.23399999999999999,0.679,0.419
UNASSIGNED,image/53755.jpg,bag,0.158,0.239,0.469,0.634
UNASSIGNED,image/53755.jpg,shoe,0.358,0.821,0.586,0.955
UNASSIGNED,image/53755.jpg,skirt,0.39299999999999996,0.431,0.627,0.619
UNASSIGNED,image/28628.jpg,blouse,0.188,0.209,0.607,0.518
UNASSIGNED,image/28628.jpg,shoe,0.271,0.8759999999999999,0.489,0.9670000000000001
UNASSIGNED,image/28628.jpg,skirt,0.261,0.42100000000000004,0.591,0.6990000000000001
UNASSIGNED,image/162137.jpg,bag,0.632,0.28,0.84,0.6990000000000001
UNASSIGNED,image/162137.jpg,dress,0.391,0.267,0.7490000000000001,0.6759999999999999
UNASSIGNED,image/162137.jpg,shoe,0.47600000000000003,0.9079999999999999,0.652,1.0
UNASSIGNED,image/162137.jpg,stocking,0.45399999999999996,0.6509999999999999,0.672,0.9329999999999999
UNASSIGNED,image/5083.jpg,bag,0.609,0.47100000000000003,0.752,0.579
UNASSIGNED,image/5083.jpg,belt,0.444,0.389,0.521,0.40700000000000003
UNASSIGNED,image/5083.jpg,blouse,0.449,0.245,0.664,0.397
UNASSIGNED,image/5083.jpg,coat,0.21100000000000002,0.19,0.8220000000000001,0.556
UNASSIGNED,image/5083.jpg,shoe,0.486,0.94,0.569,0.972
UNASSIGNED,image/5083.jpg,skirt,0.42100000000000004,0.389,0.774,0.649
UNASSIGNED,image/5083.jpg,sunglass,0.494,0.077,0.612,0.134
UNASSIGNED,image/66510.jpg,bag,0.276,0.386,0.429,0.693
UNASSIGNED,image/66510.jpg,blouse,0.311,0.195,0.639,0.539
UNASSIGNED,image/66510.jpg,shoe,0.419,0.863,0.486,0.945
UNASSIGNED,image/66510.jpg,shorts,0.406,0.48200000000000004,0.627,0.583
UNASSIGNED,image/66510.jpg,sunglass,0.381,0.122,0.494,0.172
UNASSIGNED,image/185680.jpg,T-shirt,0.45899999999999996,0.244,0.672,0.514
UNASSIGNED,image/185680.jpg,blazer,0.38299999999999995,0.26,0.6920000000000001,0.508
UNASSIGNED,image/185680.jpg,shoe,0.40399999999999997,0.9129999999999999,0.5710000000000001,0.965
UNASSIGNED,image/185680.jpg,sunglass,0.539,0.18899999999999997,0.614,0.259
UNASSIGNED,image/129374.jpg,bag,0.273,0.392,0.38299999999999995,0.529
UNASSIGNED,image/129374.jpg,belt,0.376,0.381,0.5760000000000001,0.449
UNASSIGNED,image/129374.jpg,shoe,0.39799999999999996,0.8009999999999999,0.564,0.945
UNASSIGNED,image/129374.jpg,skirt,0.32799999999999996,0.332,0.619,0.648
UNASSIGNED,image/134493.jpg,T-shirt,0.486,0.312,0.82,0.5660000000000001
UNASSIGNED,image/134493.jpg,bag,0.441,0.42100000000000004,0.539,0.563
UNASSIGNED,image/134493.jpg,legging,0.494,0.638,0.767,0.9229999999999999
UNASSIGNED,image/134493.jpg,scarf,0.47600000000000003,0.301,0.7390000000000001,0.6579999999999999
UNASSIGNED,image/134493.jpg,shoe,0.486,0.888,0.769,1.0
UNASSIGNED,image/134493.jpg,shorts,0.544,0.564,0.7440000000000001,0.669
UNASSIGNED,image/101255.jpg,coat,0.391,0.147,0.875,0.5660000000000001
UNASSIGNED,image/115988.jpg,bag,0.261,0.6609999999999999,0.45899999999999996,0.8759999999999999
UNASSIGNED,image/115988.jpg,belt,0.303,0.705,0.326,0.7609999999999999
UNASSIGNED,image/115988.jpg,blouse,0.363,0.22399999999999998,0.742,0.499
UNASSIGNED,image/115988.jpg,legging,0.42100000000000004,0.599,0.657,0.9129999999999999
UNASSIGNED,image/115988.jpg,scarf,0.494,0.209,0.634,0.377
UNASSIGNED,image/115988.jpg,shoe,0.45899999999999996,0.861,0.629,0.9570000000000001
UNASSIGNED,image/115988.jpg,skirt,0.40399999999999997,0.42100000000000004,0.7040000000000001,0.616
UNASSIGNED,image/115988.jpg,sunglass,0.494,0.11,0.629,0.179
UNASSIGNED,image/128343.jpg,T-shirt,0.469,0.342,0.6940000000000001,0.524
UNASSIGNED,image/128343.jpg,belt,0.5489999999999999,0.295,0.602,0.33899999999999997
UNASSIGNED,image/128343.jpg,coat,0.42100000000000004,0.18,0.799,0.49200000000000005
UNASSIGNED,image/128343.jpg,jeans,0.451,0.426,0.805,0.893
UNASSIGNED,image/128343.jpg,scarf,0.429,0.145,0.672,0.389
UNASSIGNED,image/128343.jpg,shoe,0.466,0.9079999999999999,0.687,0.98
UNASSIGNED,image/33597.jpg,T-shirt,0.409,0.22699999999999998,0.6990000000000001,0.444
UNASSIGNED,image/33597.jpg,bag,0.24600000000000002,0.5529999999999999,0.381,0.6709999999999999
UNASSIGNED,image/33597.jpg,belt,0.358,0.42100000000000004,0.634,0.499
UNASSIGNED,image/33597.jpg,shoe,0.391,0.828,0.561,0.975
UNASSIGNED,image/33597.jpg,skirt,0.336,0.45899999999999996,0.687,0.659
UNASSIGNED,image/89736.jpg,bag,0.368,0.624,0.509,0.733
UNASSIGNED,image/89736.jpg,dress,0.401,0.18,0.799,0.634
UNASSIGNED,image/89736.jpg,shoe,0.579,0.925,0.674,0.955
UNASSIGNED,image/89736.jpg,stocking,0.461,0.623,0.7440000000000001,0.94
UNASSIGNED,image/182234.jpg,belt,0.451,0.344,0.644,0.402
UNASSIGNED,image/182234.jpg,pants,0.363,0.381,0.732,0.836
UNASSIGNED,image/182234.jpg,shoe,0.409,0.855,0.599,0.973
UNASSIGNED,image/142401.jpg,T-shirt,0.331,0.182,0.629,0.39399999999999996
UNASSIGNED,image/142401.jpg,shoe,0.368,0.9229999999999999,0.6890000000000001,0.988
UNASSIGNED,image/142401.jpg,skirt,0.21600000000000003,0.381,0.624,0.606
UNASSIGNED,image/88068.jpg,T-shirt,0.561,0.192,0.7120000000000001,0.36700000000000005
UNASSIGNED,image/88068.jpg,bag,0.444,0.521,0.7490000000000001,0.6990000000000001
UNASSIGNED,image/88068.jpg,coat,0.46399999999999997,0.149,0.789,0.381
UNASSIGNED,image/88068.jpg,shoe,0.586,0.8059999999999999,0.7140000000000001,0.856
UNASSIGNED,image/88068.jpg,skirt,0.491,0.359,0.7490000000000001,0.551
UNASSIGNED,image/88068.jpg,stocking,0.551,0.6729999999999999,0.727,0.816
UNASSIGNED,image/47611.jpg,bag,0.055,0.311,0.368,0.5489999999999999
UNASSIGNED,image/47611.jpg,blouse,0.085,0.294,0.461,0.601
UNASSIGNED,image/47611.jpg,shorts,0.125,0.531,0.376,0.6990000000000001
UNASSIGNED,image/34342.jpg,bag,0.594,0.501,0.737,0.606
UNASSIGNED,image/34342.jpg,blouse,0.358,0.22,0.6890000000000001,0.387
UNASSIGNED,image/34342.jpg,shoe,0.451,0.8909999999999999,0.531,0.94
UNASSIGNED,image/34342.jpg,socks,0.446,0.838,0.534,0.9
UNASSIGNED,image/183067.jpg,T-shirt,0.331,0.301,0.591,0.499
UNASSIGNED,image/183067.jpg,shoe,0.426,0.861,0.509,0.888
UNASSIGNED,image/183067.jpg,skirt,0.23800000000000002,0.47600000000000003,0.604,0.7609999999999999
UNASSIGNED,image/2988.jpg,bag,0.617,0.5539999999999999,0.687,0.604
UNASSIGNED,image/2988.jpg,blouse,0.313,0.18,0.7190000000000001,0.5579999999999999
UNASSIGNED,image/2988.jpg,shoe,0.386,0.743,0.612,0.97
UNASSIGNED,image/2988.jpg,skirt,0.368,0.396,0.649,0.589
UNASSIGNED,image/187984.jpg,bag,0.20600000000000002,0.22,0.358,0.619
UNASSIGNED,image/187984.jpg,blouse,0.256,0.162,0.609,0.47600000000000003
UNASSIGNED,image/187984.jpg,shoe,0.434,0.861,0.584,0.983
UNASSIGNED,image/187984.jpg,shorts,0.298,0.457,0.604,0.94
UNASSIGNED,image/187984.jpg,stocking,0.35100000000000003,0.639,0.561,0.898
UNASSIGNED,image/174065.jpg,blouse,0.401,0.341,0.637,0.516
UNASSIGNED,image/174065.jpg,coat,0.371,0.311,0.6920000000000001,0.5760000000000001
UNASSIGNED,image/174065.jpg,shoe,0.524,0.821,0.654,0.94
UNASSIGNED,image/174065.jpg,skirt,0.406,0.501,0.6970000000000001,0.654
UNASSIGNED,image/30864.jpg,bag,0.5710000000000001,0.713,0.84,0.873
UNASSIGNED,image/30864.jpg,dress,0.33799999999999997,0.239,0.629,0.613
UNASSIGNED,image/30864.jpg,shoe,0.28800000000000003,0.826,0.584,0.978
UNASSIGNED,image/9093.jpg,bag,0.28300000000000003,0.48100000000000004,0.449,0.728
UNASSIGNED,image/9093.jpg,blouse,0.391,0.187,0.754,0.47600000000000003
UNASSIGNED,image/9093.jpg,shoe,0.391,0.828,0.509,0.8909999999999999
UNASSIGNED,image/9093.jpg,skirt,0.431,0.366,0.7040000000000001,0.5660000000000001
UNASSIGNED,image/169122.jpg,bag,0.23800000000000002,0.504,0.446,0.8109999999999999
UNASSIGNED,image/169122.jpg,shoe,0.441,0.838,0.602,0.968
UNASSIGNED,image/169122.jpg,stocking,0.41100000000000003,0.568,0.664,0.848
UNASSIGNED,image/169122.jpg,sweater,0.321,0.14400000000000002,0.7490000000000001,0.45899999999999996
UNASSIGNED,image/190109.jpg,T-shirt,0.536,0.26,0.644,0.47100000000000003
UNASSIGNED,image/190109.jpg,legging,0.529,0.46399999999999997,0.767,0.85
UNASSIGNED,image/190109.jpg,shoe,0.461,0.7829999999999999,0.867,0.927
UNASSIGNED,image/165390.jpg,dress,0.28800000000000003,0.19399999999999998,0.589,0.539
UNASSIGNED,image/165390.jpg,shoe,0.414,0.861,0.544,0.972
UNASSIGNED,image/116453.jpg,blouse,0.5710000000000001,0.22,0.9520000000000001,0.469
UNASSIGNED,image/116453.jpg,shoe,0.669,0.9420000000000001,0.84,1.0
UNASSIGNED,image/116453.jpg,shorts,0.604,0.439,0.917,0.629
UNASSIGNED,image/44470.jpg,bag,0.243,0.447,0.419,0.579
UNASSIGNED,image/44470.jpg,dress,0.341,0.19899999999999998,0.634,0.601
UNASSIGNED,image/44470.jpg,hat,0.391,0.07200000000000001,0.604,0.16899999999999998
UNASSIGNED,image/44470.jpg,shoe,0.331,0.828,0.5539999999999999,0.937
UNASSIGNED,image/138673.jpg,T-shirt,0.308,0.195,0.687,0.389
UNASSIGNED,image/138673.jpg,shoe,0.429,0.871,0.589,0.9279999999999999
UNASSIGNED,image/81298.jpg,bag,0.113,0.508,0.373,0.78
UNASSIGNED,image/81298.jpg,blazer,0.195,0.18,0.652,0.48200000000000004
UNASSIGNED,image/81298.jpg,blouse,0.366,0.19399999999999998,0.579,0.434
UNASSIGNED,image/81298.jpg,jeans,0.271,0.397,0.551,0.932
UNASSIGNED,image/81298.jpg,sunglass,0.536,0.11699999999999999,0.612,0.165
UNASSIGNED,image/170415.jpg,dress,0.45399999999999996,0.42100000000000004,0.759,0.748
UNASSIGNED,image/170415.jpg,scarf,0.484,0.36700000000000005,0.7390000000000001,0.539
UNASSIGNED,image/170415.jpg,shoe,0.5710000000000001,0.955,0.649,1.0
UNASSIGNED,image/170415.jpg,sunglass,0.526,0.27899999999999997,0.619,0.331
UNASSIGNED,image/170415.jpg,sweater,0.42100000000000004,0.36700000000000005,0.732,0.573
UNASSIGNED,image/131025.jpg,T-shirt,0.35600000000000004,0.14400000000000002,0.7070000000000001,0.374
UNASSIGNED,image/131025.jpg,bag,0.168,0.354,0.429,0.5429999999999999
UNASSIGNED,image/131025.jpg,shoe,0.466,0.902,0.629,0.995
UNASSIGNED,image/131025.jpg,shorts,0.373,0.35700000000000004,0.649,0.5479999999999999
UNASSIGNED,image/21409.jpg,bag,0.0,0.486,0.20800000000000002,0.733
UNASSIGNED,image/21409.jpg,coat,0.153,0.12,0.629,0.45899999999999996
UNASSIGNED,image/21409.jpg,dress,0.163,0.155,0.509,0.524
UNASSIGNED,image/21409.jpg,shoe,0.28600000000000003,0.763,0.396,0.9
UNASSIGNED,image/186236.jpg,bag,0.163,0.5479999999999999,0.45399999999999996,0.855
UNASSIGNED,image/186236.jpg,belt,0.363,0.35200000000000004,0.614,0.402
UNASSIGNED,image/186236.jpg,blouse,0.358,0.174,0.612,0.361
UNASSIGNED,image/186236.jpg,shoe,0.34299999999999997,0.885,0.569,0.98
UNASSIGNED,image/186236.jpg,skirt,0.271,0.35700000000000004,0.7190000000000001,0.618
UNASSIGNED,image/80041.jpg,belt,0.353,0.341,0.584,0.40700000000000003
UNASSIGNED,image/80041.jpg,dress,0.293,0.155,0.652,0.659
UNASSIGNED,image/80041.jpg,shoe,0.368,0.907,0.5539999999999999,0.985
UNASSIGNED,image/80041.jpg,stocking,0.348,0.604,0.594,0.93
UNASSIGNED,image/14460.jpg,bag,0.293,0.43700000000000006,0.439,0.579
UNASSIGNED,image/14460.jpg,belt,0.45899999999999996,0.36700000000000005,0.614,0.431
UNASSIGNED,image/14460.jpg,blouse,0.391,0.26,0.599,0.442
UNASSIGNED,image/14460.jpg,hat,0.358,0.08800000000000001,0.5760000000000001,0.20199999999999999
UNASSIGNED,image/14460.jpg,shoe,0.419,0.89,0.586,0.963
UNASSIGNED,image/14460.jpg,skirt,0.353,0.42700000000000005,0.672,0.611
UNASSIGNED,image/14460.jpg,socks,0.42100000000000004,0.8,0.586,0.8959999999999999
UNASSIGNED,image/88640.jpg,T-shirt,0.306,0.18,0.617,0.419
UNASSIGNED,image/88640.jpg,shoe,0.39799999999999996,0.888,0.484,0.94
UNASSIGNED,image/88640.jpg,skirt,0.15,0.366,0.632,0.5589999999999999
UNASSIGNED,image/88640.jpg,sunglass,0.39299999999999996,0.124,0.479,0.175
UNASSIGNED,image/114873.jpg,blouse,0.21100000000000002,0.159,0.619,0.526
UNASSIGNED,image/114873.jpg,dress,0.261,0.195,0.5589999999999999,0.568
UNASSIGNED,image/36736.jpg,bag,0.24600000000000002,0.5710000000000001,0.596,0.765
UNASSIGNED,image/36736.jpg,shoe,0.386,0.89,0.627,0.975
UNASSIGNED,image/36736.jpg,skirt,0.268,0.419,0.607,0.639
UNASSIGNED,image/36736.jpg,sweater,0.253,0.187,0.629,0.42200000000000004
UNASSIGNED,image/49867.jpg,shoe,0.424,0.7959999999999999,0.596,0.977
UNASSIGNED,image/49867.jpg,shorts,0.391,0.42700000000000005,0.7040000000000001,0.599
UNASSIGNED,image/49867.jpg,sunglass,0.474,0.068,0.541,0.12
UNASSIGNED,image/41804.jpg,T-shirt,0.358,0.22,0.509,0.419
UNASSIGNED,image/41804.jpg,bag,0.261,0.392,0.424,0.49700000000000005
UNASSIGNED,image/41804.jpg,belt,0.564,0.42100000000000004,0.579,0.499
UNASSIGNED,image/41804.jpg,coat,0.298,0.187,0.634,0.578
UNASSIGNED,image/41804.jpg,shoe,0.42100000000000004,0.843,0.579,0.94
UNASSIGNED,image/41804.jpg,shorts,0.331,0.39399999999999996,0.504,0.579
UNASSIGNED,image/41804.jpg,sunglass,0.42100000000000004,0.114,0.509,0.177
UNASSIGNED,image/188350.jpg,blazer,0.35600000000000004,0.22,0.7190000000000001,0.447
UNASSIGNED,image/188350.jpg,shoe,0.424,0.861,0.569,0.9620000000000001
UNASSIGNED,image/188350.jpg,skirt,0.363,0.35100000000000003,0.7240000000000001,0.581
UNASSIGNED,image/37388.jpg,T-shirt,0.361,0.235,0.47100000000000003,0.41100000000000003
UNASSIGNED,image/37388.jpg,bag,0.248,0.5429999999999999,0.353,0.688
UNASSIGNED,image/37388.jpg,blazer,0.271,0.19899999999999998,0.586,0.47700000000000004
UNASSIGNED,image/37388.jpg,hat,0.391,0.07200000000000001,0.484,0.11699999999999999
UNASSIGNED,image/37388.jpg,jeans,0.301,0.397,0.564,0.78
UNASSIGNED,image/37388.jpg,shoe,0.348,0.8009999999999999,0.491,0.895
UNASSIGNED,image/37388.jpg,socks,0.38299999999999995,0.7929999999999999,0.489,0.86
UNASSIGNED,image/37388.jpg,sunglass,0.368,0.105,0.486,0.179
UNASSIGNED,image/73979.jpg,T-shirt,0.37799999999999995,0.102,0.792,0.387
UNASSIGNED,image/73979.jpg,pants,0.331,0.359,0.6990000000000001,0.833
UNASSIGNED,image/73979.jpg,shoe,0.446,0.85,0.599,0.988
UNASSIGNED,image/121018.jpg,bag,0.083,0.6829999999999999,0.20800000000000002,0.851
UNASSIGNED,image/121018.jpg,blouse,0.17800000000000002,0.446,0.419,0.579
UNASSIGNED,image/121018.jpg,skirt,0.15,0.5529999999999999,0.361,0.726
UNASSIGNED,image/176484.jpg,blouse,0.42100000000000004,0.27399999999999997,0.584,0.446
UNASSIGNED,image/176484.jpg,shoe,0.391,0.863,0.591,0.973
UNASSIGNED,image/176484.jpg,skirt,0.306,0.41700000000000004,0.687,0.636
UNASSIGNED,image/190515.jpg,bag,0.5710000000000001,0.71,0.747,0.831
UNASSIGNED,image/190515.jpg,blouse,0.306,0.18,0.747,0.447
UNASSIGNED,image/190515.jpg,legging,0.256,0.402,0.664,0.8859999999999999
UNASSIGNED,image/190515.jpg,shoe,0.223,0.88,0.604,0.995
UNASSIGNED,image/190515.jpg,sunglass,0.506,0.11,0.569,0.139
UNASSIGNED,image/5521.jpg,T-shirt,0.424,0.215,0.581,0.397
UNASSIGNED,image/5521.jpg,bag,0.556,0.311,0.7390000000000001,0.589
UNASSIGNED,image/5521.jpg,shoe,0.409,0.833,0.544,0.968
UNASSIGNED,image/5521.jpg,skirt,0.396,0.364,0.632,0.621
UNASSIGNED,image/87641.jpg,T-shirt,0.409,0.301,0.604,0.451
UNASSIGNED,image/87641.jpg,belt,0.38299999999999995,0.42100000000000004,0.589,0.474
UNASSIGNED,image/87641.jpg,pants,0.313,0.451,0.637,0.856
UNASSIGNED,image/87641.jpg,shoe,0.39299999999999996,0.851,0.484,0.98
UNASSIGNED,image/87641.jpg,sunglass,0.511,0.14400000000000002,0.594,0.215
UNASSIGNED,image/73878.jpg,blouse,0.373,0.18,0.784,0.45899999999999996
UNASSIGNED,image/73878.jpg,shoe,0.524,0.841,0.7390000000000001,0.955
UNASSIGNED,image/73878.jpg,shorts,0.41600000000000004,0.441,0.784,0.619
UNASSIGNED,image/194471.jpg,hat,0.318,0.1,0.541,0.21
UNASSIGNED,image/194471.jpg,skirt,0.363,0.43200000000000005,0.644,0.5579999999999999
UNASSIGNED,image/194471.jpg,sweater,0.29600000000000004,0.185,0.614,0.484
UNASSIGNED,image/175640.jpg,T-shirt,0.33299999999999996,0.22,0.599,0.551
UNASSIGNED,image/175640.jpg,legging,0.35600000000000004,0.5479999999999999,0.614,0.9079999999999999
UNASSIGNED,image/175640.jpg,shoe,0.41600000000000004,0.898,0.609,0.997
UNASSIGNED,image/83513.jpg,blazer,0.46399999999999997,0.159,0.855,0.526
UNASSIGNED,image/83513.jpg,blouse,0.579,0.23199999999999998,0.684,0.45899999999999996
UNASSIGNED,image/83513.jpg,shoe,0.511,0.861,0.807,0.955
UNASSIGNED,image/83513.jpg,shorts,0.47600000000000003,0.462,0.732,0.539
UNASSIGNED,image/83513.jpg,stocking,0.489,0.523,0.81,0.915
UNASSIGNED,image/34149.jpg,T-shirt,0.303,0.19899999999999998,0.617,0.564
UNASSIGNED,image/34149.jpg,bag,0.5710000000000001,0.401,0.757,0.514
UNASSIGNED,image/34149.jpg,belt,0.449,0.402,0.511,0.41600000000000004
UNASSIGNED,image/34149.jpg,coat,0.32799999999999996,0.18,0.7290000000000001,0.619
UNASSIGNED,image/34149.jpg,legging,0.431,0.434,0.674,0.86
UNASSIGNED,image/34149.jpg,shoe,0.401,0.836,0.564,0.983
UNASSIGNED,image/161594.jpg,bag,0.198,0.5529999999999999,0.391,0.7709999999999999
UNASSIGNED,image/161594.jpg,belt,0.321,0.381,0.474,0.45399999999999996
UNASSIGNED,image/161594.jpg,blouse,0.298,0.19699999999999998,0.599,0.42700000000000005
UNASSIGNED,image/161594.jpg,pants,0.28600000000000003,0.401,0.5589999999999999,0.858
UNASSIGNED,image/161594.jpg,shoe,0.37799999999999995,0.818,0.531,0.925
UNASSIGNED,image/183569.jpg,bag,0.226,0.301,0.409,0.659
UNASSIGNED,image/183569.jpg,belt,0.358,0.42100000000000004,0.371,0.456
UNASSIGNED,image/183569.jpg,blazer,0.28800000000000003,0.207,0.679,0.539
UNASSIGNED,image/183569.jpg,blouse,0.414,0.19899999999999998,0.561,0.579
UNASSIGNED,image/183569.jpg,jeans,0.353,0.516,0.612,0.86
UNASSIGNED,image/183569.jpg,shoe,0.38299999999999995,0.922,0.529,0.977
UNASSIGNED,image/183569.jpg,sunglass,0.46399999999999997,0.125,0.546,0.16699999999999998
UNASSIGNED,image/10117.jpg,T-shirt,0.39299999999999996,0.147,0.672,0.376
UNASSIGNED,image/10117.jpg,bag,0.29100000000000004,0.461,0.391,0.581
UNASSIGNED,image/10117.jpg,legging,0.358,0.35100000000000003,0.659,0.9
UNASSIGNED,image/10117.jpg,shoe,0.353,0.932,0.524,0.997
UNASSIGNED,image/95703.jpg,coat,0.28800000000000003,0.23,0.569,0.426
UNASSIGNED,image/95703.jpg,shoe,0.318,0.79,0.491,0.92
UNASSIGNED,image/95703.jpg,shorts,0.406,0.40399999999999997,0.524,0.534
UNASSIGNED,image/184837.jpg,T-shirt,0.409,0.23399999999999999,0.639,0.447
UNASSIGNED,image/184837.jpg,bag,0.391,0.564,0.466,0.619
